 Permanent Tournament #, Player #, Player First Name, Player Last Name, Round, Hole, Par Value, Hole Score,  Shot, Distance,1st Putt Flag, To Location(Scorer), Date, Time, X Coordinate, Y Coordinate,Shot Impact
3,27349,Alex,Noren,3,15,5,4,4,37,Y,,2/3/2018,1154,0,0,2.462284069
3,27349,Alex,Noren,3,16,3,3,1,4686,N,Green,2/3/2018,1157,"10,833.67","8,849.57",-0.027355624
3,27349,Alex,Noren,3,16,3,3,2,200,Y,Green,2/3/2018,1204,"10,823.42","8,862.74",-0.330624778
3,27349,Alex,Noren,3,16,3,3,3,25,N,,2/3/2018,1205,0,0,-0.354631325
3,27349,Alex,Noren,3,17,4,4,1,10633,N,Green Side Bunker,2/3/2018,1209,"11,714.90","8,550.21",-0.109130671
3,27349,Alex,Noren,3,17,4,4,2,1734,N,Green,2/3/2018,1214,"11,825.77","8,642.93",0.314070594
3,27349,Alex,Noren,3,17,4,4,3,361,Y,Green,2/3/2018,1218,"11,839.10","8,615.99",0.429026758
3,27349,Alex,Noren,3,17,4,4,4,6,N,,2/3/2018,1218,0,0,0.086345237
3,27349,Alex,Noren,3,18,4,3,1,11171,N,Primary Rough,2/3/2018,1223,"12,381.24","9,229.10",0.358275266
3,27349,Alex,Noren,3,18,4,3,2,5017,N,Green,2/3/2018,1228,"12,250.17","9,626.13",1.097109413
3,27349,Alex,Noren,3,18,4,3,3,374,Y,,2/3/2018,1233,0,0,2.28512543
3,27649,Brandt,Snedeker,3,1,4,4,1,9592,N,Primary Rough,2/3/2018,1030,"11,587.77","10,749.38",-0.211998008
3,27649,Brandt,Snedeker,3,1,4,4,2,5212,N,Green,2/3/2018,1036,"11,274.08","11,049.75",-0.389607132
3,27649,Brandt,Snedeker,3,1,4,4,3,526,Y,Green,2/3/2018,1039,"11,315.69","11,063.42",-0.281093301
3,27649,Brandt,Snedeker,3,1,4,4,4,15,N,,2/3/2018,1040,0,0,-0.325545734
3,27649,Brandt,Snedeker,3,2,4,4,1,10271,N,Fairway,2/3/2018,1043,"11,446.12","10,343.53",-0.174798361
3,27649,Brandt,Snedeker,3,2,4,4,2,6309,N,Green,2/3/2018,1050,"11,636.47","9,853.53",0.216467293
3,27649,Brandt,Snedeker,3,2,4,4,3,522,Y,Green,2/3/2018,1054,"11,650.78","9,894.59",-0.485373537
3,27649,Brandt,Snedeker,3,2,4,4,4,5,N,,2/3/2018,1054,0,0,-0.460115731
3,27649,Brandt,Snedeker,3,3,5,5,1,10872,N,Intermediate Rough,2/3/2018,1059,"10,530.97","10,191.96",0.099084477
3,27649,Brandt,Snedeker,3,3,5,5,2,7708,N,Native Area,2/3/2018,1106,"9,936.00","10,434.10",-0.092054192
3,27649,Brandt,Snedeker,3,3,5,5,3,807,N,Fringe,2/3/2018,1110,"9,869.25","10,426.60",0.351123699
3,27649,Brandt,Snedeker,3,3,5,5,4,10,N,Fairway,2/3/2018,1113,"9,870.07","10,426.48",-0.01293402
3,27649,Brandt,Snedeker,3,3,5,5,5,318,N,Green,2/3/2018,1114,"9,843.70","10,424.23",-0.257278717
3,27649,Brandt,Snedeker,3,3,5,5,6,45,Y,,2/3/2018,1117,0,0,0.127208844
3,27649,Brandt,Snedeker,3,4,3,3,1,6965,N,Green,2/3/2018,1120,"9,542.70","11,045.40",0.069138146
3,27649,Brandt,Snedeker,3,4,3,3,2,501,Y,Green,2/3/2018,1125,"9,508.81","11,021.03",-0.444781266
3,27649,Brandt,Snedeker,3,4,3,3,3,18,N,,2/3/2018,1125,0,0,0.262038238
3,27649,Brandt,Snedeker,3,5,4,4,1,10511,N,Intermediate Rough,2/3/2018,1130,"8,946.20","10,783.34",-0.313072635
3,27649,Brandt,Snedeker,3,5,4,4,2,6547,N,Green,2/3/2018,1136,"8,461.41","10,533.04",0.356871106
3,27649,Brandt,Snedeker,3,5,4,4,3,523,Y,Green,2/3/2018,1142,"8,502.84","10,546.58",0.41977065
3,27649,Brandt,Snedeker,3,5,4,4,4,16,N,,2/3/2018,1142,0,0,-0.271150255
3,27649,Brandt,Snedeker,3,6,4,4,1,10629,N,Fairway,2/3/2018,1146,"8,879.04","9,892.24",0.180754636
3,27649,Brandt,Snedeker,3,6,4,4,2,5167,N,Fairway,2/3/2018,1152,"9,296.14","9,785.47",0.180508963
3,27649,Brandt,Snedeker,3,6,4,4,3,400,N,Green,2/3/2018,1159,"9,328.35","9,793.67",-0.025330938
3,27649,Brandt,Snedeker,3,6,4,4,4,55,Y,,2/3/2018,1203,0,0,0.187126785
3,27649,Brandt,Snedeker,3,7,3,3,1,7530,N,Green Side Bunker,2/3/2018,1205,"9,100.12","10,520.39",-0.173456155
3,27649,Brandt,Snedeker,3,7,3,3,2,999,N,Green,2/3/2018,1209,"9,018.60","10,503.53",0.164387708
3,27649,Brandt,Snedeker,3,7,3,3,3,116,Y,,2/3/2018,1212,0,0,-0.482344069
3,27649,Brandt,Snedeker,3,8,4,4,1,10723,N,Fairway,2/3/2018,1216,"9,738.29","10,063.11",-0.024619603
3,27649,Brandt,Snedeker,3,8,4,4,2,6582,N,Green,2/3/2018,1221,"10,212.54","9,787.52",0.303646148
3,27649,Brandt,Snedeker,3,8,4,4,3,428,Y,Green,2/3/2018,1227,"10,228.54","9,755.68",-0.253453204
3,27649,Brandt,Snedeker,3,8,4,4,4,13,N,,2/3/2018,1228,0,0,-0.068280253
3,27649,Brandt,Snedeker,3,9,4,4,1,10497,N,Primary Rough,2/3/2018,1231,"11,034.32","9,907.51",-0.410133581
3,27649,Brandt,Snedeker,3,9,4,4,2,5862,N,Fairway,2/3/2018,1237,"11,505.04","9,777.11",-0.351029188
3,27649,Brandt,Snedeker,3,9,4,4,3,540,N,Green,2/3/2018,1240,"11,510.99","9,732.64",0.003679377
3,27649,Brandt,Snedeker,3,9,4,4,4,27,Y,,2/3/2018,1243,0,0,-0.188216692
3,27649,Brandt,Snedeker,3,10,4,4,1,10246,N,Fairway,2/3/2018,1247,"11,531.09","8,901.35",-0.272946833
3,27649,Brandt,Snedeker,3,10,4,4,2,5378,N,Green,2/3/2018,1253,"11,083.53","8,878.69",-0.275965344
3,27649,Brandt,Snedeker,3,10,4,4,3,382,Y,Green,2/3/2018,1259,"11,069.65","8,850.01",-0.110023933
3,27649,Brandt,Snedeker,3,10,4,4,4,27,N,,2/3/2018,1259,0,0,0.080797562
3,27649,Brandt,Snedeker,3,11,4,4,1,10748,N,Primary Rough,2/3/2018,1301,"10,218.68","9,413.23",0.489638499
3,27649,Brandt,Snedeker,3,11,4,4,2,5365,N,Fairway,2/3/2018,1308,"9,857.19","9,676.30",-0.307718686
3,27649,Brandt,Snedeker,3,11,4,4,3,535,N,Green,2/3/2018,1311,"9,812.71","9,673.25",0.247597897
3,27649,Brandt,Snedeker,3,11,4,4,4,38,Y,,2/3/2018,1314,0,0,0.3609632
3,27649,Brandt,Snedeker,3,12,3,3,1,6483,N,Green,2/3/2018,1318,"9,238.92","9,409.99",-0.190827173
3,27649,Brandt,Snedeker,3,12,3,3,2,573,Y,Green,2/3/2018,1324,"9,232.02","9,362.76",-0.272039459
3,27649,Brandt,Snedeker,3,12,3,3,3,45,N,,2/3/2018,1327,0,0,0.076879005
3,27649,Brandt,Snedeker,3,13,5,5,1,10463,N,Native Area,2/3/2018,1329,"8,367.99","9,938.92",-0.399822163
3,27649,Brandt,Snedeker,3,13,5,5,2,6832,N,Fairway,2/3/2018,1334,"8,127.42","10,454.91",0.194972073
3,27649,Brandt,Snedeker,3,13,5,5,3,2791,N,Green,2/3/2018,1339,"7,960.16","10,616.48",-0.249153293
3,27649,Brandt,Snedeker,3,13,5,5,4,94,Y,Green,2/3/2018,1345,"7,967.82","10,615.06",-0.109178418
3,27649,Brandt,Snedeker,3,13,5,5,5,30,N,,2/3/2018,1345,0,0,0.350306196
3,27649,Brandt,Snedeker,3,14,4,4,1,10152,N,Primary Rough,2/3/2018,1351,"8,204.77","9,724.32",-0.346877006
3,27649,Brandt,Snedeker,3,14,4,4,2,6368,N,Fairway,2/3/2018,1355,"8,601.63","9,372.18",0.174649775
3,27649,Brandt,Snedeker,3,14,4,4,3,444,N,Green,2/3/2018,1359,"8,632.65","9,392.27",0.071972305
3,27649,Brandt,Snedeker,3,14,4,4,4,42,Y,,2/3/2018,1405,0,0,-0.069036176
3,27649,Brandt,Snedeker,3,15,5,5,1,11229,N,Fairway,2/3/2018,1408,"9,611.52","9,114.14",-0.436338579
3,27649,Brandt,Snedeker,3,15,5,5,2,5991,N,Fairway,2/3/2018,1413,"10,108.62","9,067.87",0.108424288
3,27649,Brandt,Snedeker,3,15,5,5,3,3222,N,Green,2/3/2018,1417,"10,375.09","9,100.73",-0.362667948
3,27649,Brandt,Snedeker,3,15,5,5,4,119,Y,Green,2/3/2018,1422,"10,365.89","9,097.11",0.097138734
3,27649,Brandt,Snedeker,3,15,5,5,5,58,N,,2/3/2018,1422,0,0,0.249530193
3,27649,Brandt,Snedeker,3,16,3,3,1,4500,N,Green,2/3/2018,1429,"10,818.52","8,844.60",0.217780669
3,27649,Brandt,Snedeker,3,16,3,3,2,251,Y,Green,2/3/2018,1431,"10,825.95","8,864.18",0.037097794
3,27649,Brandt,Snedeker,3,16,3,3,3,42,N,,2/3/2018,1433,0,0,0.245563853
3,27649,Brandt,Snedeker,3,17,4,4,1,11480,N,Fairway,2/3/2018,1440,"11,789.69","8,580.37",0.337565856
3,27649,Brandt,Snedeker,3,17,4,4,2,1062,N,Green,2/3/2018,1446,"11,853.97","8,641.11",0.007944891
3,27649,Brandt,Snedeker,3,17,4,4,3,389,Y,Green,2/3/2018,1447,"11,836.17","8,614.00",-0.330268778
3,27649,Brandt,Snedeker,3,17,4,4,4,32,N,,2/3/2018,1450,0,0,0.464246878
3,27649,Brandt,Snedeker,3,18,4,4,1,10759,N,Primary Rough,2/3/2018,1454,"12,334.53","9,209.35",0.21250279
3,27649,Brandt,Snedeker,3,18,4,4,2,5404,N,Green,2/3/2018,1500,"12,241.95","9,650.10",0.085362285
3,27649,Brandt,Snedeker,3,18,4,4,3,156,Y,Green,2/3/2018,1504,"12,229.04","9,648.60",0.265767477
3,27649,Brandt,Snedeker,3,18,4,4,4,4,N,,2/3/2018,1504,0,0,-0.229759332
3,27770,Camilo,Villegas,3,1,4,4,1,8856,N,Primary Rough,2/3/2018,1412,"11,612.90","10,692.70",0.242095363
3,27770,Camilo,Villegas,3,1,4,4,2,5928,N,Green,2/3/2018,1418,"11,283.84","11,061.16",0.140833013
3,27770,Camilo,Villegas,3,1,4,4,3,398,Y,Green,2/3/2018,1423,"11,317.00","11,060.59",-0.12887429
3,27770,Camilo,Villegas,3,1,4,4,4,36,N,,2/3/2018,1428,0,0,-0.267475944
3,27770,Camilo,Villegas,3,2,4,4,1,10168,N,Fairway,2/3/2018,1433,"11,439.23","10,350.02",-0.287546896
3,27770,Camilo,Villegas,3,2,4,4,2,6293,N,Fairway,2/3/2018,1441,"11,670.99","9,879.70",-0.032395337
3,27770,Camilo,Villegas,3,2,4,4,3,274,N,Green,2/3/2018,1446,"11,652.47","9,893.01",0.066571979
3,27770,Camilo,Villegas,3,2,4,4,4,20,Y,,2/3/2018,1446,0,0,0.381099268
3,27770,Camilo,Villegas,3,3,5,6,1,10166,N,Native Area,2/3/2018,1451,"10,575.82","9,967.02",0.320985149
3,27770,Camilo,Villegas,3,3,5,6,2,0,N,,2/3/2018,1500,0,0,-0.775080105
3,27770,Camilo,Villegas,3,3,5,6,3,213,N,Native Area,2/3/2018,1500,"10,590.90","9,976.25",-1.177317769
3,27770,Camilo,Villegas,3,3,5,6,4,8041,N,Fairway,2/3/2018,1501,"9,997.83","10,288.08",-0.731472586
3,27770,Camilo,Villegas,3,3,5,6,5,2664,N,Green,2/3/2018,1503,"9,828.36","10,431.51",-1.935315855
3,27770,Camilo,Villegas,3,3,5,6,6,249,Y,Green,2/3/2018,1506,"9,847.33","10,423.21",-0.574718348
3,27770,Camilo,Villegas,3,3,5,6,7,17,N,,2/3/2018,1507,0,0,-1.398978822
3,27770,Camilo,Villegas,3,4,3,3,1,6234,N,Fairway,2/3/2018,1511,"9,547.54","10,984.33",-0.28551575
3,27770,Camilo,Villegas,3,4,3,3,2,609,N,Green,2/3/2018,1515,"9,508.48","11,016.77",-0.057003166
3,27770,Camilo,Villegas,3,4,3,3,3,55,Y,,2/3/2018,1518,0,0,0.084686552
3,27770,Camilo,Villegas,3,5,4,5,1,11270,N,Fairway,2/3/2018,1521,"8,858.38","10,810.86",0.093162432
3,27770,Camilo,Villegas,3,5,4,5,2,5586,N,Green,2/3/2018,1527,"8,472.61","10,550.30",-1.403930393
3,27770,Camilo,Villegas,3,5,4,5,3,414,Y,Green,2/3/2018,1531,"8,506.52","10,543.78",-0.902305805
3,27770,Camilo,Villegas,3,5,4,5,4,89,N,Green,2/3/2018,1534,"8,501.77","10,549.48",-2.076085659
3,27770,Camilo,Villegas,3,5,4,5,5,19,N,,2/3/2018,1534,0,0,-1.231782204
3,27770,Camilo,Villegas,3,6,4,4,1,10451,N,Primary Rough,2/3/2018,1537,"8,942.84","9,981.34",-0.178443317
3,27770,Camilo,Villegas,3,6,4,4,2,5235,N,Primary Rough,2/3/2018,1543,"9,327.90","9,776.47",0.447726494
3,27770,Camilo,Villegas,3,6,4,4,3,252,N,Green,2/3/2018,1548,"9,331.10","9,797.21",-0.390753235
3,27770,Camilo,Villegas,3,6,4,4,4,13,Y,,2/3/2018,1548,0,0,0.18615396
3,27770,Camilo,Villegas,3,7,3,3,1,7518,N,Green Side Bunker,2/3/2018,1553,"9,110.23","10,525.60",0.179078427
3,27770,Camilo,Villegas,3,7,3,3,2,884,N,Green,2/3/2018,1558,"9,037.02","10,517.86",-0.227349638
3,27770,Camilo,Villegas,3,7,3,3,3,308,Y,,2/3/2018,1600,0,0,0.378946152
3,27770,Camilo,Villegas,3,8,4,3,1,11722,N,Fairway,2/3/2018,1603,"9,808.71","10,015.24",-0.137206387
3,27770,Camilo,Villegas,3,8,4,3,2,5147,N,Green,2/3/2018,1611,"10,171.54","9,786.44",0.864480088
3,27770,Camilo,Villegas,3,8,4,3,3,772,Y,,2/3/2018,1614,0,0,2.168764592
3,27770,Camilo,Villegas,3,9,4,4,1,11883,N,Fairway,2/3/2018,1619,"11,134.12","9,794.07",0.010287128
3,27770,Camilo,Villegas,3,9,4,4,2,4947,N,Green,2/3/2018,1627,"11,538.43","9,713.50",0.439285268
3,27770,Camilo,Villegas,3,9,4,4,3,442,Y,Green,2/3/2018,1631,"11,505.81","9,730.55",-0.178710418
3,27770,Camilo,Villegas,3,9,4,4,4,37,N,,2/3/2018,1633,0,0,0.499647106
3,27770,Camilo,Villegas,3,10,4,3,1,10315,N,Fairway,2/3/2018,1151,"11,508.68","8,912.02",0.100486834
3,27770,Camilo,Villegas,3,10,4,3,2,5374,N,Green,2/3/2018,1157,"11,064.93","8,852.01",0.810747113
3,27770,Camilo,Villegas,3,10,4,3,3,75,Y,,2/3/2018,1203,0,0,2.371227066
3,27770,Camilo,Villegas,3,11,4,4,1,10992,N,Fairway,2/3/2018,1205,"10,185.89","9,390.93",-0.427588033
3,27770,Camilo,Villegas,3,11,4,4,2,6134,N,Green,2/3/2018,1212,"9,790.15","9,714.48",-0.245502586
3,27770,Camilo,Villegas,3,11,4,4,3,529,Y,Green,2/3/2018,1216,"9,814.01","9,677.36",-0.121563789
3,27770,Camilo,Villegas,3,11,4,4,4,16,N,,2/3/2018,1216,0,0,0.175831971
3,27770,Camilo,Villegas,3,12,3,3,1,6350,N,Intermediate Rough,2/3/2018,1223,"9,276.75","9,392.32",-0.377132517
3,27770,Camilo,Villegas,3,12,3,3,2,624,N,Green,2/3/2018,1226,"9,232.52","9,365.05",-0.20206126
3,27770,Camilo,Villegas,3,12,3,3,3,73,Y,,2/3/2018,1230,0,0,-0.274511574
3,27770,Camilo,Villegas,3,13,5,5,1,11077,N,Fairway Bunker,2/3/2018,1234,"8,343.86","9,991.77",0.165810069
3,27770,Camilo,Villegas,3,13,5,5,2,5130,N,Fairway,2/3/2018,1240,"8,211.07","10,398.10",0.02613583
3,27770,Camilo,Villegas,3,13,5,5,3,3853,N,Green,2/3/2018,1244,"7,970.83","10,611.10",-0.390357792
3,27770,Camilo,Villegas,3,13,5,5,4,86,Y,Green,2/3/2018,1250,"7,965.26","10,615.55",0.03078424
3,27770,Camilo,Villegas,3,13,5,5,5,1,N,,2/3/2018,1250,0,0,-0.156055166
3,27770,Camilo,Villegas,3,14,4,4,1,10176,N,Primary Rough,2/3/2018,1255,"8,193.21","9,713.61",-0.474992485
3,27770,Camilo,Villegas,3,14,4,4,2,7211,N,Primary Rough,2/3/2018,1300,"8,726.89","9,437.44",0.333729888
3,27770,Camilo,Villegas,3,14,4,4,3,1139,N,Green,2/3/2018,1305,"8,655.19","9,375.70",-0.310900311
3,27770,Camilo,Villegas,3,14,4,4,4,311,Y,,2/3/2018,1308,0,0,0.136256546
3,27770,Camilo,Villegas,3,15,5,5,1,11919,N,Fairway,2/3/2018,1312,"9,672.08","9,131.13",0.216506742
3,27770,Camilo,Villegas,3,15,5,5,2,7656,N,Green Side Bunker,2/3/2018,1320,"10,305.77","9,057.38",-0.118837871
3,27770,Camilo,Villegas,3,15,5,5,3,978,N,Green,2/3/2018,1324,"10,371.29","9,105.67",-0.476924116
3,27770,Camilo,Villegas,3,15,5,5,4,93,Y,Green,2/3/2018,1329,"10,365.58","9,100.44",-0.279933368
3,27770,Camilo,Villegas,3,15,5,5,5,25,N,,2/3/2018,1329,0,0,-0.33262933
3,27770,Camilo,Villegas,3,16,3,3,1,4572,N,Primary Rough,2/3/2018,1334,"10,817.11","8,891.96",0.211620446
3,27770,Camilo,Villegas,3,16,3,3,2,408,N,Green,2/3/2018,1336,"10,824.09","8,858.78",-0.05167079
3,27770,Camilo,Villegas,3,16,3,3,3,22,Y,,2/3/2018,1336,0,0,-0.18170172
3,27770,Camilo,Villegas,3,17,4,4,1,10466,N,Green Side Bunker,2/3/2018,1343,"11,701.29","8,553.91",0.251672441
3,27770,Camilo,Villegas,3,17,4,4,2,1471,N,Green,2/3/2018,1347,"11,806.18","8,617.28",-0.134429427
3,27770,Camilo,Villegas,3,17,4,4,3,405,Y,Green,2/3/2018,1350,"11,839.75","8,614.17",-0.352619894
3,27770,Camilo,Villegas,3,17,4,4,4,20,N,,2/3/2018,1353,0,0,-0.033250589
3,27770,Camilo,Villegas,3,18,4,4,1,11159,N,Fairway,2/3/2018,1357,"12,286.34","9,258.55",-0.432086768
3,27770,Camilo,Villegas,3,18,4,4,2,4675,N,Green,2/3/2018,1403,"12,247.42","9,646.19",0.470987946
3,27770,Camilo,Villegas,3,18,4,4,3,232,Y,Green,2/3/2018,1408,"12,228.19","9,648.50",-0.233095275
3,27770,Camilo,Villegas,3,18,4,4,4,7,N,,2/3/2018,1408,0,0,0.040776217
3,27936,Martin,Laird,3,1,4,6,1,8713,N,Fairway,2/3/2018,1101,"11,563.98","10,664.88",0.35208026
3,27936,Martin,Laird,3,1,4,6,2,5147,N,Fairway,2/3/2018,1105,"11,360.67","11,042.60",-1.798542371
3,27936,Martin,Laird,3,1,4,6,3,1463,N,Fairway,2/3/2018,1109,"11,239.74","11,058.35",-2.09475646
3,27936,Martin,Laird,3,1,4,6,4,755,N,Green,2/3/2018,1110,"11,302.44","11,061.98",-2.434712015
3,27936,Martin,Laird,3,1,4,6,5,159,Y,Green,2/3/2018,1114,"11,315.69","11,062.82",-1.586624005
3,27936,Martin,Laird,3,1,4,6,6,12,N,,2/3/2018,1115,0,0,-2.191832775
3,27936,Martin,Laird,3,2,4,4,1,9789,N,Fairway,2/3/2018,1118,"11,377.92","10,362.01",0.355193671
3,27936,Martin,Laird,3,2,4,4,2,6344,N,Green,2/3/2018,1122,"11,627.19","9,895.88",0.208249177
3,27936,Martin,Laird,3,2,4,4,3,330,Y,Green,2/3/2018,1128,"11,654.60","9,894.00",0.232473255
3,27936,Martin,Laird,3,2,4,4,4,41,N,,2/3/2018,1130,0,0,-0.200964709
3,27936,Martin,Laird,3,3,5,5,1,10899,N,Fairway,2/3/2018,1133,"10,519.64","10,133.80",0.056158392
3,27936,Martin,Laird,3,3,5,5,2,8763,N,Native Area,2/3/2018,1138,"9,823.90","10,355.51",0.007299499
3,27936,Martin,Laird,3,3,5,5,3,250,N,Primary Rough,2/3/2018,1143,"9,813.50","10,372.80",-0.412509147
3,27936,Martin,Laird,3,3,5,5,4,788,N,Green,2/3/2018,1144,"9,849.54","10,427.69",0.199608762
3,27936,Martin,Laird,3,3,5,5,5,40,Y,,2/3/2018,1149,0,0,0.04971258
3,27936,Martin,Laird,3,4,3,3,1,6297,N,Fairway,2/3/2018,1151,"9,483.95","10,973.30",0.187734469
3,27936,Martin,Laird,3,4,3,3,2,760,N,Green,2/3/2018,1155,"9,513.88","11,029.14",-0.411458737
3,27936,Martin,Laird,3,4,3,3,3,102,Y,,2/3/2018,1158,0,0,0.335636973
3,27936,Martin,Laird,3,5,4,4,1,10223,N,Fairway,2/3/2018,1202,"8,948.90","10,826.50",-0.093219797
3,27936,Martin,Laird,3,5,4,4,2,6367,N,Green,2/3/2018,1207,"8,502.97","10,539.00",0.340187929
3,27936,Martin,Laird,3,5,4,4,3,130,Y,Green,2/3/2018,1214,"8,502.79","10,549.79",-0.373848042
3,27936,Martin,Laird,3,5,4,4,4,19,N,,2/3/2018,1215,0,0,0.271568808
3,27936,Martin,Laird,3,6,4,4,1,9625,N,Fairway,2/3/2018,1217,"8,862.07","9,993.73",0.134445372
3,27936,Martin,Laird,3,6,4,4,2,5879,N,Fairway,2/3/2018,1223,"9,303.77","9,781.90",0.196654538
3,27936,Martin,Laird,3,6,4,4,3,53,N,Fairway,2/3/2018,1228,"9,299.53","9,782.91",0.073581396
3,27936,Martin,Laird,3,6,4,4,4,458,N,Green,2/3/2018,1229,"9,335.46","9,795.76",-0.466694875
3,27936,Martin,Laird,3,6,4,4,5,38,Y,,2/3/2018,1231,0,0,-0.232158378
3,27936,Martin,Laird,3,7,3,3,1,8275,N,Primary Rough,2/3/2018,1237,"9,031.48","10,548.50",0.4545751
3,27936,Martin,Laird,3,7,3,3,2,468,N,Green,2/3/2018,1241,"9,013.80","10,513.73",0.138682402
3,27936,Martin,Laird,3,7,3,3,3,37,Y,,2/3/2018,1246,0,0,-0.18194817
3,27936,Martin,Laird,3,8,4,4,1,10304,N,Fairway,2/3/2018,1248,"9,700.76","10,076.17",-0.048355091
3,27936,Martin,Laird,3,8,4,4,2,6977,N,Green,2/3/2018,1254,"10,196.90","9,773.02",-0.365473036
3,27936,Martin,Laird,3,8,4,4,3,438,Y,Green,2/3/2018,1300,"10,229.12","9,755.91",0.116007212
3,27936,Martin,Laird,3,8,4,4,4,10,N,,2/3/2018,1301,0,0,0.064816703
3,27936,Martin,Laird,3,9,4,3,1,10596,N,Fairway,2/3/2018,1304,"11,028.53","9,813.22",0.078774465
3,27936,Martin,Laird,3,9,4,3,2,6085,N,Green,2/3/2018,1310,"11,528.05","9,725.88",1.476120211
3,27936,Martin,Laird,3,9,4,3,3,235,Y,,2/3/2018,1317,0,0,1.56096124
3,27936,Martin,Laird,3,10,4,4,1,10025,N,Fairway,2/3/2018,1321,"11,529.19","8,926.53",0.227035883
3,27936,Martin,Laird,3,10,4,4,2,5659,N,Fringe,2/3/2018,1328,"11,067.33","8,831.33",-0.221066155
3,27936,Martin,Laird,3,10,4,4,3,215,N,Green,2/3/2018,1337,"11,067.51","8,849.21",0.446043391
3,27936,Martin,Laird,3,10,4,4,4,29,Y,,2/3/2018,1337,0,0,-0.468904141
3,27936,Martin,Laird,3,11,4,3,1,10156,N,Primary Rough,2/3/2018,1338,"10,276.16","9,417.25",-0.214617088
3,27936,Martin,Laird,3,11,4,3,2,5924,N,Fairway,2/3/2018,1344,"9,853.84","9,672.91",0.835884844
3,27936,Martin,Laird,3,11,4,3,3,470,N,,2/3/2018,1347,0,0,1.90848237
3,27936,Martin,Laird,3,12,3,3,1,6773,N,Green,2/3/2018,1352,"9,214.08","9,400.24",0.051852251
3,27936,Martin,Laird,3,12,3,3,2,490,Y,Green,2/3/2018,1357,"9,230.08","9,362.70",-0.468412947
3,27936,Martin,Laird,3,12,3,3,3,44,N,,2/3/2018,1400,0,0,0.477725365
3,27936,Martin,Laird,3,13,5,4,1,10655,N,Primary Rough,2/3/2018,1402,"8,446.50","10,054.24",-0.153538918
3,27936,Martin,Laird,3,13,5,4,2,8876,N,Green,2/3/2018,1410,"7,969.62","10,619.67",0.778128081
3,27936,Martin,Laird,3,13,5,4,3,95,Y,Green,2/3/2018,1418,"7,964.26","10,613.85",0.975352014
3,27936,Martin,Laird,3,13,5,4,4,21,N,,2/3/2018,1419,0,0,2.248619702
3,27936,Martin,Laird,3,14,4,5,1,10390,N,Primary Rough,2/3/2018,1421,"8,096.37","9,635.28",0.292829439
3,27936,Martin,Laird,3,14,4,5,2,6481,N,Green Side Bunker,2/3/2018,1426,"8,590.83","9,418.05",-1.460934232
3,27936,Martin,Laird,3,14,4,5,3,691,N,Green,2/3/2018,1432,"8,634.48","9,380.92",-1.327423659
3,27936,Martin,Laird,3,14,4,5,4,116,Y,Green,2/3/2018,1437,"8,631.20","9,390.05",-1.8063814
3,27936,Martin,Laird,3,14,4,5,5,21,N,,2/3/2018,1437,0,0,-1.422482799
3,27936,Martin,Laird,3,15,5,4,1,10941,N,Fairway,2/3/2018,1442,"9,581.94","9,085.51",0.113778785
3,27936,Martin,Laird,3,15,5,4,2,5908,N,Fairway,2/3/2018,1449,"10,072.62","9,125.46",1.039845819
3,27936,Martin,Laird,3,15,5,4,3,3514,N,Green,2/3/2018,1452,"10,364.57","9,103.52",1.086156426
3,27936,Martin,Laird,3,15,5,4,4,35,Y,,2/3/2018,1500,0,0,1.581335126
3,27936,Martin,Laird,3,16,3,2,1,4602,N,Green,2/3/2018,1504,"10,826.04","8,854.90",-0.145819848
3,27936,Martin,Laird,3,16,3,2,2,70,Y,,2/3/2018,1511,0,0,1.906379488
3,27936,Martin,Laird,3,17,4,3,1,11760,N,Green,2/3/2018,1514,"11,817.90","8,667.09",0.119269236
3,27936,Martin,Laird,3,17,4,3,2,660,Y,Green,2/3/2018,1523,"11,836.85","8,615.48",1.045717219
3,27936,Martin,Laird,3,17,4,3,3,19,N,,2/3/2018,1526,0,0,1.632713909
3,27936,Martin,Laird,3,18,4,4,1,10602,N,Fairway Bunker,2/3/2018,1529,"12,329.59","9,197.21",0.408923124
3,27936,Martin,Laird,3,18,4,4,2,3758,N,Fairway,2/3/2018,1536,"12,267.09","9,504.02",0.093581616
3,27936,Martin,Laird,3,18,4,4,3,1832,N,Green,2/3/2018,1539,"12,237.09","9,653.56",-0.493042016
3,27936,Martin,Laird,3,18,4,4,4,112,Y,,2/3/2018,1542,0,0,-0.326662572
3,28132,Tyrone,Van Aswegen,3,1,4,4,1,10518,N,Fairway,2/3/2018,1320,"11,490.08","10,797.91",-0.472629566
3,28132,Tyrone,Van Aswegen,3,1,4,4,2,3966,N,Green,2/3/2018,1326,"11,310.81","11,075.56",-0.195346428
3,28132,Tyrone,Van Aswegen,3,1,4,4,3,83,Y,Green,2/3/2018,1330,"11,311.43","11,068.67",-0.003762076
3,28132,Tyrone,Van Aswegen,3,1,4,4,4,80,N,,2/3/2018,1330,0,0,-0.320965781
3,28132,Tyrone,Van Aswegen,3,2,4,4,1,10183,N,Fairway Bunker,2/3/2018,1333,"11,387.23","10,330.51",0.242733161
3,28132,Tyrone,Van Aswegen,3,2,4,4,2,5703,N,Green Side Bunker,2/3/2018,1339,"11,586.83","9,899.32",0.041086136
